1980.0	0.28582	0.3159634139	0.34577
1980.1	0.28621	0.3159025276	0.34522
1980.2	0.28652	0.3158571134	0.34476
1980.3	0.28693	0.3157606657	0.34424
1980.4	0.28734	0.3157169300	0.34377
1980.5	0.28772	0.3156435876	0.34328
1980.6	0.28807	0.3155792624	0.34282
1980.7	0.28840	0.3154966250	0.34238
1980.8	0.28878	0.3154096667	0.34193
1980.9	0.28917	0.3153681834	0.34142
1981.0	0.28951	0.3153104890	0.34086
1981.1	0.28987	0.3152060817	0.34040
1981.2	0.29016	0.3151486295	0.34000
1981.3	0.29043	0.3150936285	0.33952
1981.4	0.29076	0.3150325478	0.33918
1981.5	0.29106	0.3149662225	0.33876
1981.6	0.29136	0.3149019380	0.33830
1981.7	0.29162	0.3148380205	0.33788
1981.8	0.29189	0.3147609579	0.33741
1981.9	0.29222	0.3147008720	0.33701
1982.0	0.29252	0.3146540990	0.33663
1982.1	0.29277	0.3146212472	0.33629
1982.2	0.29309	0.3145974717	0.33593
1982.3	0.29339	0.3145456499	0.33559
1982.4	0.29369	0.3144590029	0.33527
1982.5	0.29397	0.3144507580	0.33492
1982.6	0.29420	0.3143842225	0.33459
1982.7	0.29443	0.3143249319	0.33426
1982.8	0.29469	0.3142956513	0.33394
1982.9	0.29489	0.3142572784	0.33368
1983.0	0.29509	0.3142469753	0.33344
1983.1	0.29527	0.3141929114	0.33323
1983.2	0.29555	0.3141476078	0.33293
1983.3	0.29577	0.3140952000	0.33273
1983.4	0.29601	0.3140647149	0.33246
1983.5	0.29622	0.3140607383	0.33224
1983.6	0.29650	0.3140354782	0.33198
1983.7	0.29670	0.3140205826	0.33169
1983.8	0.29693	0.3140334303	0.33143
1983.9	0.29720	0.3139691358	0.33119
1984.0	0.29734	0.3139629893	0.33095
1984.1	0.29742	0.3139532771	0.33079
1984.2	0.29758	0.3139481364	0.33066
1984.3	0.29772	0.3139137872	0.33047
1984.4	0.29792	0.3139216278	0.33036
1984.5	0.29802	0.3139243622	0.33019
1984.6	0.29812	0.3139192791	0.33007
1984.7	0.29821	0.3138912483	0.32988
1984.8	0.29835	0.3138923766	0.32972
1984.9	0.29853	0.3138870241	0.32957
1985.0	0.29871	0.3138962129	0.32947
1985.1	0.29884	0.3138977064	0.32936
1985.2	0.29894	0.3139013038	0.32923
1985.3	0.29904	0.3138912035	0.32909
1985.4	0.29913	0.3139068706	0.32896
1985.5	0.29922	0.3139198216	0.32888
1985.6	0.29935	0.3139174093	0.32875
1985.7	0.29940	0.3139014986	0.32864
1985.8	0.29950	0.3138928059	0.32851
1985.9	0.29960	0.3139221299	0.32838
1986.0	0.29967	0.3139488725	0.32836
1986.1	0.29975	0.3139654368	0.32829
1986.2	0.29989	0.3140010876	0.32831
1986.3	0.30000	0.3140080508	0.32833
1986.4	0.29999	0.3140427253	0.32830
1986.5	0.30009	0.3140585899	0.32828
1986.6	0.30011	0.3140750521	0.32823
1986.7	0.30012	0.3141068663	0.32825
1986.8	0.30013	0.3141550490	0.32822
1986.9	0.30019	0.3141646964	0.32821
1987.0	0.30023	0.3142097868	0.32823
1987.1	0.30031	0.3142471362	0.32823
1987.2	0.30037	0.3142930766	0.32833
1987.3	0.30045	0.3143223093	0.32828
1987.4	0.30054	0.3143711203	0.32833
1987.5	0.30059	0.3144220330	0.32838
1987.6	0.30071	0.3144674895	0.32838
1987.7	0.30075	0.3144833446	0.32842
1987.8	0.30079	0.3145176535	0.32854
1987.9	0.30087	0.3145441850	0.32864
1988.0	0.30094	0.3145720449	0.32871
1988.1	0.30098	0.3146085788	0.32873
1988.2	0.30105	0.3146525694	0.32879
1988.3	0.30111	0.3146846469	0.32888
1988.4	0.30109	0.3147168638	0.32894
1988.5	0.30115	0.3147460321	0.32904
1988.6	0.30117	0.3147919532	0.32911
1988.7	0.30121	0.3148423513	0.32923
1988.8	0.30124	0.3148897137	0.32931
1988.9	0.30128	0.3149310085	0.32943
1989.0	0.30131	0.3149923977	0.32950
1989.1	0.30132	0.3150222518	0.32962
1989.2	0.30131	0.3150732540	0.32974
1989.3	0.30131	0.3151185619	0.32988
1989.4	0.30130	0.3151921924	0.32995
1989.5	0.30135	0.3152750995	0.33001
1989.6	0.30133	0.3153253343	0.33008
1989.7	0.30135	0.3153799481	0.33017
1989.8	0.30139	0.3154462715	0.33022
1989.9	0.30146	0.3155153625	0.33027
1990.0	0.30148	0.3156100299	0.33038
1990.1	0.30150	0.3156743602	0.33044
1990.2	0.30153	0.3157408104	0.33055
1990.3	0.30158	0.3157942889	0.33060
1990.4	0.30159	0.3158861847	0.33069
1990.5	0.30167	0.3159784327	0.33081
1990.6	0.30168	0.3160634272	0.33085
1990.7	0.30173	0.3161524893	0.33092
1990.8	0.30180	0.3162469792	0.33109
1990.9	0.30186	0.3163436333	0.33119
1991.0	0.30195	0.3164556098	0.33132
1991.1	0.30203	0.3165756894	0.33145
1991.2	0.30210	0.3166894187	0.33155
1991.3	0.30222	0.3167779743	0.33165
1991.4	0.30231	0.3168953331	0.33173
1991.5	0.30238	0.3170103269	0.33186
1991.6	0.30248	0.3171527124	0.33198
1991.7	0.30258	0.3172901182	0.33213
1991.8	0.30268	0.3174266150	0.33227
1991.9	0.30283	0.3175758731	0.33240
1992.0	0.30298	0.3177044018	0.33253
1992.1	0.30310	0.3178362814	0.33267
1992.2	0.30328	0.3179755148	0.33278
1992.3	0.30335	0.3181252521	0.33288
1992.4	0.30352	0.3182587940	0.33295
1992.5	0.30365	0.3184013942	0.33309
1992.6	0.30381	0.3185559761	0.33324
1992.7	0.30398	0.3186881176	0.33341
1992.8	0.30410	0.3188267855	0.33360
1992.9	0.30420	0.3189736743	0.33377
1993.0	0.30435	0.3190988150	0.33392
1993.1	0.30445	0.3192386967	0.33405
