1980.0	0.65556	0.6850808575	0.71512
1980.1	0.65608	0.6851736538	0.71469
1980.2	0.65665	0.6852592208	0.71438
1980.3	0.65707	0.6853165914	0.71406
1980.4	0.65761	0.6853953891	0.71360
1980.5	0.65806	0.6854655754	0.71314
1980.6	0.65848	0.6855218053	0.71280
1980.7	0.65890	0.6855653545	0.71248
1980.8	0.65936	0.6856140938	0.71211
1980.9	0.65981	0.6856192986	0.71173
1981.0	0.66023	0.6856567495	0.71143
1981.1	0.66064	0.6856899567	0.71109
1981.2	0.66105	0.6857453113	0.71081
1981.3	0.66151	0.6857514470	0.71054
1981.4	0.66197	0.6858247551	0.71017
1981.5	0.66233	0.6858896753	0.70983
1981.6	0.66267	0.6859663147	0.70947
1981.7	0.66305	0.6860546669	0.70920
1981.8	0.66347	0.6861321617	0.70884
1981.9	0.66390	0.6861890338	0.70853
1982.0	0.66427	0.6862031875	0.70827
1982.1	0.66470	0.6862134940	0.70796
1982.2	0.66506	0.6862294816	0.70773
1982.3	0.66534	0.6862960217	0.70733
1982.4	0.66574	0.6863254043	0.70712
1982.5	0.66602	0.6863634008	0.70687
1982.6	0.66622	0.6864018919	0.70661
1982.7	0.66657	0.6864110890	0.70641
1982.8	0.66678	0.6864238579	0.70619
1982.9	0.66705	0.6864923739	0.70590
1983.0	0.66726	0.6865302879	0.70568
1983.1	0.66759	0.6865467865	0.70543
1983.2	0.66782	0.6865723996	0.70517
1983.3	0.66808	0.6865995260	0.70493
1983.4	0.66827	0.6866325604	0.70473
1983.5	0.66856	0.6866408401	0.70453
1983.6	0.66886	0.6866122511	0.70423
1983.7	0.66915	0.6866370356	0.70401
1983.8	0.66936	0.6866412568	0.70382
1983.9	0.66957	0.6866709168	0.70365
1984.0	0.66970	0.6866784454	0.70339
1984.1	0.66984	0.6866786007	0.70320
1984.2	0.67004	0.6866827412	0.70302
1984.3	0.67020	0.6867035695	0.70287
1984.4	0.67036	0.6866934253	0.70272
1984.5	0.67050	0.6866976808	0.70259
1984.6	0.67062	0.6867181121	0.70246
1984.7	0.67075	0.6867304952	0.70233
1984.8	0.67090	0.6866846951	0.70218
1984.9	0.67104	0.6866894262	0.70208
1985.0	0.67117	0.6866801767	0.70189
1985.1	0.67124	0.6866441076	0.70180
1985.2	0.67135	0.6866361689	0.70166
1985.3	0.67150	0.6866148002	0.70155
1985.4	0.67161	0.6865994410	0.70146
1985.5	0.67176	0.6866128336	0.70132
1985.6	0.67180	0.6865948378	0.70121
1985.7	0.67192	0.6865932524	0.70116
1985.8	0.67198	0.6865389226	0.70108
1985.9	0.67204	0.6865212330	0.70094
1986.0	0.67208	0.6865076745	0.70090
1986.1	0.67211	0.6865006188	0.70078
1986.2	0.67213	0.6864625641	0.70069
1986.3	0.67214	0.6864349508	0.70054
1986.4	0.67218	0.6864011918	0.70052
1986.5	0.67223	0.6863703448	0.70044
1986.6	0.67222	0.6863525307	0.70042
1986.7	0.67223	0.6863274204	0.70045
1986.8	0.67228	0.6862999381	0.70042
1986.9	0.67230	0.6862552050	0.70032
1987.0	0.67229	0.6862219419	0.70020
1987.1	0.67227	0.6861893817	0.70015
1987.2	0.67224	0.6861496077	0.70006
1987.3	0.67212	0.6861012347	0.69998
1987.4	0.67207	0.6860296981	0.69990
1987.5	0.67202	0.6859753120	0.69981
1987.6	0.67195	0.6859252578	0.69971
1987.7	0.67189	0.6858808883	0.69965
